id_sensibilidade,database,string_id,arquivo_origem,identificador_fonte,eid,wos_accession_number,doi,doi_norm,titulo,titulo_norm,resumo,palavras_chave,autores,ano,fonte_periodico,tipo_documento,url,citacoes,idioma,resumo_presente
SENS_SCOPUS_02487,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,SCOPUS_A5_2009-2026.csv,2-s2.0-85162040621,2-s2.0-85162040621,,10.1007/978-3-031-28859-3_23,10.1007/978-3-031-28859-3_23,Novel Approach to Prognostics and Health Management to Combine Reliability and Process Optimisation,novel approach to prognostics and health management to combine reliability and process optimisation,"Prognostics and Health Management (PHM) supports users with an integrated view of the health of any technical asset, and it consists of many different tasks based on data that are usually obtained from multisensory systems. The effective implementation of PHM does not, however, end with predicting remaining useful life (RUL). PHM has untapped potential to go beyond failure prediction and support of optimal maintenance actions and scheduling, along with logistics decisions. Both data captured by reliability systems and standard production data are generally used separately for different purposes. For higher effectiveness, these data have to be integrated in a combined approach. This can be achieved with the help of Digital Twin analytics that can support effective data use for parallel or combined purposes, such as classifying states, predicting failures or enhancing production efficiency. Furthermore, these seemingly independent concepts can be integrated into the same data collection approach. Previous studies have demonstrated that the afore-mentioned combined solution to classification and prediction challenges is yet only a standard approach to PHM, one that makes it possible to predict RUL, degradation track and optimal time to intervention. Consequently, a new solution is proposed, one that takes into consideration the possibility of intelligent and sustainable production in combination with online predictive maintenance and continuous process optimisation. The prediction of degradation and remaining useful life with the use of multisource data integration facilitates production process optimisation to gain additional use time. This, in turn, brings about incomparably greater financial effects than is the case with the traditional approach to PHM. © 2023, The Author(s), under exclusive license to Springer Nature Switzerland AG.",,Mazurkiewicz D.; Ren Y.; Qian C.,2023,Springer Series in Reliability Engineering,Livro ou serie de livro,https://www.scopus.com/pages/publications/85162040621?origin=resultslist,4,English,sim
SENS_SCOPUS_02488,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,SCOPUS_A5_2009-2026.csv,2-s2.0-85163576929,2-s2.0-85163576929,,10.46904/eea.23.71.2.1108003,10.46904/eea.23.71.2.1108003,Gas Turbine Vibration Detection and Identification based on Dynamic Artificial Neural Networks,gas turbine vibration detection and identification based on dynamic artificial neural networks,"Vibration control in rotating machinery is a major challenge in oil and gas facilities that use these machines. In gas turbines, the instability phenomenon is generated by the rotor, and measurements must be made in the axial plane of the turbine. Minor defects can lead to significant vibration amplifications, making it imperative to detect these defects early. The goal of this study is to develop a diagnostic strategy to monitor faults affecting a turbine system using a supervision approach based on artificial neural networks. This strategy allows for early detection of faults, which allows for efficient management of vibration-induced failures, as well as economic gain, by recovering the transported gas used in these machines. By describing the vibration-related parameters and representing the state of the vibratory motion, the proposed approach provides a powerful tool for vibration control in rotating machines. © Editura ELECTRA 2023. All rights reserved.",Artificial neural networks; diagnostic; gas turbine; monitoring system; predictive maintenance; vibrations detection,Ben Rahmoune M.; Iratni A.; Hafaifa A.; Colak I.,2023,"EEA - Electrotehnica, Electronica, Automatica",Artigo de periodico,https://www.scopus.com/pages/publications/85163576929?origin=resultslist,7,English,sim
SENS_SCOPUS_02489,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,SCOPUS_A5_2009-2026.csv,2-s2.0-85208573108,2-s2.0-85208573108,,10.1109/I-SMAC61858.2024.10714665,10.1109/i-smac61858.2024.10714665,Big Data Analytics for Predictive Maintenance in Smart Grids and Energy Management Systems,big data analytics for predictive maintenance in smart grids and energy management systems,"The application of wind power within smart grids is crucial thereby mandating integrative energy change. Yet, the randomness of wind and technological nature of wind turbines lead to quite a number of problems regarding the dependability and performance of supplied energy. These issues can be managed through the help of predictive maintenance which reduces the time that is taken in the machinery's periodic maintenance while at the same time reduces the cost of the overall maintenance. The following research work puts forward a framework for developing deep learning models to improve the approaches to maintain the wind energy systems using LSTM networks. The framework is based on the Wind Turbine SCADA Dataset which is a collection of time-series of various parameters of the turbine like wind speed, power output, rotor speed, temperature, and vibration and aims at predicting the probable equipment failures in future. The LSTM network used for the diagnosis of mechanical problems learns from the sensor data and watches for anomalies in real-time. Thus, owing to the organization of the maintenance activities according to such predictions, the framework minimizes the unexpected downtimes, and increases the lifespan of the turbine components, as well as the reliability of the energy production. In addition, the proposed business incorporates the predictive maintenance system into the smart grid system to facilitate energy management and the synchronization of the maintenance system with grid functionality. The research also responds to important issues: the fluctuation in the wind energy data and the adaptability of an LSTM model to large power stations. © 2024 IEEE.",Deep Learning; LSTM Networks; Predictive Maintenance; Smart Grids; Wind Energy Systems,Nimma D.; Malik S.; Balakumar A.,2024,"8th International Conference on I-SMAC (IoT in Social, Mobile, Analytics and Cloud), I-SMAC 2024 - Proceedings",Trabalho em evento,https://www.scopus.com/pages/publications/85208573108?origin=resultslist,1,English,sim
SENS_SCOPUS_02490,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,SCOPUS_A5_2009-2026.csv,2-s2.0-85161135944,2-s2.0-85161135944,,10.1002/9781119812524.ch14,10.1002/9781119812524.ch14,Utilization of wireless technologies in IoTSG for energy monitoring in smart devices,utilization of wireless technologies in iotsg for energy monitoring in smart devices,"Nowadays all home appliance needs care and monitoring since most of these devices are AC devices. There is a need to monitor its energy consumption so that it is possible to track its performance over the period. By doing energy monitoring and controlling, it is important to predict the device failure or whether it needs any maintenance or not. By doing energy monitoring properly then it is easy to do predictive maintenance. Before getting into the monitor, it's imperative to have a portable device that is easily installable and replaceable from one appliance to another appliance. A current transformer of a minimum of 30A is required. Need to design a device capable of providing voltage, current, power, kWh, frequency and power factor, along with these parameters a relay to be provided for appliance power on and off controlling purpose. For data analysis and monitor, this energy parameter has to be stored in the cloud platform. By adding the facilities like monitoring, controlling and analysing the energy behaviour of an appliance so that it achieves greater performance. © 2023 Scrivener Publishing LLC. All rights reserved.",Cloud; Current; Data analysis; IoT; Power; Smart energy meter; Units; Voltage,Kumar S.S.; Prakash A.; Vignesh O.; Iggalore M.Y.,2023,Smart Grids and Internet of Things: An Energy Perspective,Livro ou serie de livro,https://www.scopus.com/pages/publications/85161135944?origin=resultslist,0,English,sim
SENS_SCOPUS_02491,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,SCOPUS_A5_2009-2026.csv,2-s2.0-85132708362,2-s2.0-85132708362,,10.1016/j.autcon.2022.104445,10.1016/j.autcon.2022.104445,"Application of deep learning in facility management and maintenance for heating, ventilation, and air conditioning",application of deep learning in facility management and maintenance for heating ventilation and air conditioning,"Despite the promising results of deep learning research, construction industry applications are still limited. Facility Management (FM) in construction has yet to take full advantage of the efficiency of deep learning techniques in daily operations and maintenance. Heating, Ventilation, and Air Conditioning (HVAC) is a major part of Facility Management and Maintenance (FMM) operations, and an occasional HVAC malfunction can lead to a huge monetary loss. The application of deep learning techniques in FMM can optimize building performance, especially in predictive maintenance, by lowering energy consumption, scheduling maintenance, as well as monitoring equipment. This review covers 100 papers that show how neural networks have evolved in this area and summarizes deep learning applications in facility management. Furthermore, it discusses the current challenges and foresees how deep learning applications can be useful in this field for researchers developing specific deep learning models for FMM. The paper also highlights how establishing public datasets relevant to FM for predictive maintenance is crucial for the effectiveness of deep learning techniques. The utilization of deep learning methods for predictive maintenance on Thermal-Storage Air-Conditioning (TS-AC) in HVAC is necessary for environmental sustainability, as well as to improve the cost-efficiency of buildings. © 2022 The Authors","Deep learning (DL); Deep neural networks; Facility management (FM); Facility management and maintenance (FMM); Heating, ventilation, and air conditioning (HVAC)",Sanzana M.R.; Maul T.; Wong J.Y.; Abdulrazic M.O.M.; Yip C.-C.,2022,Automation in Construction,Artigo de periodico,https://www.scopus.com/pages/publications/85132708362?origin=resultslist,97,English,sim
SENS_SCOPUS_02492,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,SCOPUS_A5_2009-2026.csv,2-s2.0-105011072433,2-s2.0-105011072433,,10.1109/INMIC64792.2024.11004400,10.1109/inmic64792.2024.11004400,A Review on Artificial Intelligence Based Smart Electrical Power Systems,a review on artificial intelligence based smart electrical power systems,"This article provides a guide for making smart electrical power system using artificial intelligence (AI). The applications of AI are evaluated with respect to electrical power generation, transmission and distribution. Power generation monitoring through helps to the challenges like generation forecasting, predictive maintenance, control operational efficiency, manages smart grid with huge data, detect faults and diagnosis effectively, helps renewable energy integration and energy trading which ultimately enhances the overall power generations systems security. AI in electrical power transmission and distribution sector facilitates the sustainable operation by detecting faults and diagnosis it automatically and suggests the predictive maintenance. Further, AI monitors the power quality and control the voltage and frequency automatically. AI helps in energy demand forecasting, distributed system planning, load balancing, renewable energy integration, energy theft detection and it minimize downtime, improve grid resilience, and enhance overall efficiency. Finally, the observations, challenges, and new perspectives are described in detail.  © 2024 IEEE.",artificial intelligence; energy systems security; Smart power system; sustainability,Mahar U.; Raza M.A.; Karim A.; Azan M.; Muhammad K.; Soomro S.,2024,"Proceedings of the IEEE International Multi Topic Conference, INMIC",Trabalho em evento,https://www.scopus.com/pages/publications/105011072433?origin=resultslist,1,English,sim
SENS_SCOPUS_02493,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,SCOPUS_A5_2009-2026.csv,2-s2.0-85183453411,2-s2.0-85183453411,,10.1007/s44163-023-00089-x,10.1007/s44163-023-00089-x,A comprehensive literature review of the applications of AI techniques through the lifecycle of industrial equipment,a comprehensive literature review of the applications of ai techniques through the lifecycle of industrial equipment,"Driven by the ongoing migration towards Industry 4.0, the increasing adoption of artificial intelligence (AI) has empowered smart manufacturing and digital transformation. AI enhances the migration towards industry 4.0 through AI-based decision-making by analyzing real-time data to optimize different processes such as production planning, predictive maintenance, quality control etc., thus guaranteeing reduced costs, high precision, efficiency and accuracy. This paper explores AI-driven smart manufacturing, revolutionizing traditional approaches and unlocking new possibilities throughout the major phases of the industrial equipment lifecycle. Through a comprehensive review, we delve into a wide range of AI techniques employed to tackle challenges such as optimizing process control, machining parameters, facilitating decision-making, and elevating maintenance strategies within the major phases of an industrial equipment lifecycle. These phases encompass design, manufacturing, maintenance, and recycling/retrofitting. As reported in the 2022 McKinsey Global Survey (https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai-in-2022-and-a-half-decade-in-review), the adoption of AI has witnessed more than a two-fold increase since 2017. This has contributed to an increase in AI research within the last six years. Therefore, from a meticulous search of relevant electronic databases, we carefully selected and synthesized 42 articles spanning from 01 January 2017 to 20 May 2023 to highlight and review the most recent research, adhering to specific inclusion and exclusion criteria, and shedding light on the latest trends and popular AI techniques adopted by researchers. This includes AI techniques such as Convolutional Neural Networks (CNN), Generative Adversarial Networks (GAN), Bayesian Networks, Support Vector Machines (SVM) etc., which are extensively discussed in this paper. Additionally, we provide insights into the advantages (e.g., enhanced decision making) and challenges (e.g., AI integration with legacy systems due to technical complexities and compatibilities) of integrating AI across the major stages of industrial equipment operations. Strategically implementing AI techniques in each phase enables industries to achieve enhanced productivity, improved product quality, cost-effectiveness, and sustainability. This exploration of the potential of AI in smart manufacturing fosters agile and resilient processes, keeping industries at the forefront of technological advancements and harnessing the full potential of AI-driven solutions to improve manufacturing processes and products. © The Author(s) 2023.",AI techniques; Artificial Intelligence; Industrial Equipment lifecycle; Smart Manufacturing,Elahi M.; Afolaranmi S.O.; Martinez Lastra J.L.; Perez Garcia J.A.,2023,Discover Artificial Intelligence,Artigo de periodico,https://www.scopus.com/pages/publications/85183453411?origin=resultslist,276,English,sim
SENS_SCOPUS_02494,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,SCOPUS_A5_2009-2026.csv,2-s2.0-85215098800,2-s2.0-85215098800,,10.2118/222277-MS,10.2118/222277-ms,Digital Dexterity: Building Capabilities in the Era of AI,digital dexterity building capabilities in the era of ai,"Technology is synonymous with change. From the industrial revolution to the digital age, each technological advancement has reshaped the way we work, live, and interact. Today, we stand on the precipice of a new era, driven by artificial intelligence (AI) and digital transformation. Establishments that fail to adapt to these changes risk obsolescence, while those that embrace digital dexterity-the ability to adapt, adopt, and use technology for better outcomes-position themselves for sustained success. Digital dexterity is defined as the ambition and capacity to use technology for better business outcomes [1] Statistics underscore the importance of digital transformation for organizations. According to a 2023 Gartner report, 91% of businesses are involved in some form of digital initiative, and 87% of senior business leaders say digitalization is a company priority [1] Moreover, McKinsey & Company found that companies integrating digital capabilities are 23% more profitable than their less-digitized peers [2] Furthermore, organizations with high digital dexterity report a 37% higher employee productivity and a 30% increase in employee satisfaction [2] Digital capabilities are essential for modern businesses. The incorporation of advanced digital platforms and platforms can streamline operations, enhance decision-making, and foster innovation. Organizations that prioritize digital transformation are better equipped to respond to market changes, optimize processes, and deliver superior customer experiences. For example, predictive maintenance powered by AI can foresee equipment failures before they happen, reducing downtime and maintenance costs significantly. Additionally, AI-driven analytics help optimize drilling operations, leading to more efficient resource extraction and better decision-making [3]. Copyright 2024, Society of Petroleum Engineers.",,AlFedaghi H.S.,2024,Society of Petroleum Engineers - ADIPEC 2024,Trabalho em evento,https://www.scopus.com/pages/publications/85215098800?origin=resultslist,3,English,sim
SENS_SCOPUS_02495,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,SCOPUS_A5_2009-2026.csv,2-s2.0-85189046923,2-s2.0-85189046923,,10.3390/app14010436,10.3390/app14010436,Early Prediction of Remaining Useful Life for Rolling Bearings Based on Envelope Spectral Indicator and Bayesian Filter,early prediction of remaining useful life for rolling bearings based on envelope spectral indicator and bayesian filter,"On top of the condition-based maintenance (CBM) practice for rotating machinery, the robust estimation of remaining useful life (RUL) for rolling-element bearings (REB) is of particular interest. The failure of a single bearing often results in secondary defects in the connected structure and catastrophic system failures. The prediction of RUL facilitates proactive maintenance planning to ensure system reliability and minimize financial loss due to unscheduled downtime. In this paper, to acquire early and reliable estimations of useful life, the RUL prediction of REBs is formulated into nonlinear degradation state estimation tackled by the combination of the envelope spectral indicator (ESI) and extended Kalman filter (EKF). By fusing the spectral energy of the bearing fault characteristic frequencies (FCFs) in the averaged envelope spectrum, the ESI is crafted to remove the interference from rotor-dynamics and reveal the bearing deterioration process. Once the fault is identified, the recursive Bayesian method based on EKF is utilized for estimating the bearing end-of-life time via the exponential state-space model. The distinctive advantage of the proposed approach lies in its ability to make an early prediction of RUL using a small number of ESI observations, offering an efficient practice for predictive health management at the early stage of bearing fault. The performance of the proposed method is validated using publicly available experimental bearing vibration data across three different operating conditions. © 2024 by the authors.",Bayesian methods; degradation estimation; extended Kalman filter; nonlinear state estimation; predictive maintenance; remaining useful life; rolling-element bearings,Wen H.; Zhang L.; Sinha J.K.,2024,Applied Sciences (Switzerland),Artigo de periodico,https://www.scopus.com/pages/publications/85189046923?origin=resultslist,18,English,sim
SENS_SCOPUS_02496,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,SCOPUS_A5_2009-2026.csv,2-s2.0-85177858372,2-s2.0-85177858372,,10.3390/buildings13112754,10.3390/buildings13112754,Empirical Case Study on Applying Artificial Intelligence and Unmanned Aerial Vehicles for the Efficient Visual Inspection of Residential Buildings,empirical case study on applying artificial intelligence and unmanned aerial vehicles for the efficient visual inspection of residential buildings,"Continuous inspections and observations are required to preserve the safety and condition of buildings. Although the number of deteriorated buildings has increased over the years, traditional inspection methods are still used. However, this approach is time-consuming, costly, and carries the risk of poor inspection owing to the subjective intervention of the inspector. To overcome these limitations, many recent studies have developed advanced inspection methods by integrating unmanned aerial vehicles (UAVs) and artificial intelligence (AI) methods during the visual inspection stage. However, the inspection approach using UAV and AI can vary in operation and data acquisition methods depending on the building structures. Notably, in the case of residential buildings, it is necessary to consider how to operate UAVs and how to apply AI due to privacy issues of residents and various exterior contour shapes. Thus, an empirical case study was adopted in this study to explore the integration of UAVs and artificial intelligence (AI) technology to inspect the condition of structures, focusing on residential buildings. As a result, this study proposed the field-adopted UAV operation method and AI-based defect detection model for adopting the residential buildings. Moreover, the lessons learned from holistic and descriptive analyses, which include drone application limitations, points of improvement of data collection, and items to be considered when AI and UAV based inspection for residential buildings, are summarized in this paper. The discussed problems and results derived from this study can contribute to future AI- and UAV-based building inspections. © 2023 by the authors.",artificial intelligence; empirical case study; residential building; unmanned aerial vehicle; visual inspection,Shin H.; Kim J.; Kim K.; Lee S.,2023,Buildings,Artigo de periodico,https://www.scopus.com/pages/publications/85177858372?origin=resultslist,15,English,sim
SENS_SCOPUS_02497,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,SCOPUS_A5_2009-2026.csv,2-s2.0-85131370209,2-s2.0-85131370209,,10.1016/j.autcon.2022.104375,10.1016/j.autcon.2022.104375,Enriching geometric digital twins of buildings with small objects by fusing laser scanning and AI-based image recognition,enriching geometric digital twins of buildings with small objects by fusing laser scanning and ai based image recognition,"This paper addresses the challenge of enriching geometric digital twins of buildings, with a particular emphasis on capturing small but important entities from the electrical and the fire-safety domain, such as signs, sockets, switches, smoke alarms, etc. Unlike most previous research that focussed on structural elements and processed laser point clouds and images separately, we propose a novel method that fuses laser scanning and photogrammetry methods to capture the relevant objects, recognise them in 2D images and then map these to a 3D space. The considered object classes include electrical elements (light switch, light, speaker, socket, elevator button), safety elements (emergency switch, smoke alarm, fire extinguisher, escape sign), plumbing system elements (pipes), and other objects with useful information (door sign, board). Semantic information like class labels is extracted by applying AI-based image segmentation and then mapped to the 3D point cloud, segmenting the point cloud into point clusters. We subsequently fit geometric primitives to the point clusters and extract text information by AI-based text detection and recognition. The final output of our proposed method is an information-rich digital twin of buildings that contains geometric information, semantic information such as object categories and useful text information which is valuable in many aspects, like condition monitoring, facility maintenance and management. In summary, the paper presents a nearly fully-automated pipeline to enrich a geometric digital twin of buildings with details and provides a comprehensive case study. © 2022",3D reconstruction; Deep learning; Digital twin; Object detection; Text recognition,Pan Y.; Braun A.; Brilakis I.; Borrmann A.,2022,Automation in Construction,Artigo de periodico,https://www.scopus.com/pages/publications/85131370209?origin=resultslist,92,English,sim
SENS_SCOPUS_02498,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,SCOPUS_A5_2009-2026.csv,2-s2.0-85143741324,2-s2.0-85143741324,,10.1145/3563357.3564072,10.1145/3563357.3564072,Improved dequantization and normalization methods for tabular data pre-processing in smart buildings,improved dequantization and normalization methods for tabular data pre processing in smart buildings,"Ubiquitous deployment of IoT sensors marks a defining characteristic of smart buildings, for they constitute the source of data on building operation, diagnosis, and maintenance. For machine learning applications in buildings, often the sensor data is augmented with several other artificial variables or metadata corresponding to building components including the occupants. Above datasets are usually organized in the form of a table with rows and columns, and inherently comprise a mix of continuous and discrete (nominal, ordinal) features/columns, thus are called tabular datasets. A vast majority of smart building datasets are tabular in nature. Machine learning algorithms, especially deep neural networks are generally designed as smooth function approximators, and hence are difficult to train optimally with tabular data without appropriate pre-processing. In this work, we analyze the challenges faced by conventional methods for tabular data pre-processing, and propose the use of two improved data transformation methods, namely variational dequantization (for discrete features), and mode-specific normalization (for continuous features). We show improved thermal preference classification performance for two key thermal comfort datasets with the proposed pre-processing. Since the methods are designed in a generalizable way to work for any tabular dataset, we envision them to be an integral part of machine learning algorithm development pipeline for a plethora of smart building applications.  © 2022 Owner/Author.",classification; continuous and discrete features; data pre-processing; tabular data; thermal comfort,Das H.P.; Spanos C.J.,2022,"BuildSys 2022 - Proceedings of the 2022 9th ACM International Conference on Systems for Energy-Efficient Buildings, Cities, and Transportation",Trabalho em evento,https://www.scopus.com/pages/publications/85143741324?origin=resultslist,9,English,sim
SENS_SCOPUS_02499,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,SCOPUS_A5_2009-2026.csv,2-s2.0-85172351538,2-s2.0-85172351538,,10.2118/215596-MS,10.2118/215596-ms,Deep Insight into Electrical Submersible Pump Maintenance: A Predictive Approach with Deep Learning,deep insight into electrical submersible pump maintenance a predictive approach with deep learning,"Artificial lift systems play a crucial role in the oil and gas industry by maintaining or enhancing production rates through the conversion of kinetic energy into hydraulic pressure. However, identifying abnormal performance and preventing failures remains a major challenge. Failures occur when key parameters deviate from safe operating conditions, leading to downtime and loss of production volumes. To address this challenge, the objective is to establish repeatable frameworks for constructing predictive models through the utilization of deep learning algorithms. These models provide support for engineering and operational teams through a connected alarm system that sends prescriptive notifications, enabling prompt and informed decision-making. We approach the problem of predictive maintenance for electrical submersible pumps using a multi-task classification method. The different types of faults that can occur in these pumps are treated as individual tasks, and each task is represented by different severity grades to be predicted. To handle this multi-task classification problem, a unique model is trained end-to-end by defining a multi-task loss function. We have evaluated two different architectures for feature extraction, including a 1D CNN and an LSTM with an attention mechanism. The 1D CNN architecture consists of two convolutional and max pool layers, along with batch normalization to facilitate training. The LSTM architecture with attention was found to perform better than the vanilla LSTM in this multi-task classification problem. This study evaluated two architectures for their performance in the predictive maintenance of electrical submersible pumps: 1D CNN and LSTM with an attention mechanism. The results showed that the LSTM with attention using lookback architecture exhibited the best performance and was the easiest to train. The 1D CNN had a comparable performance but exhibited some overfitting in the current configuration. These findings highlight the potential of using 1D CNNs for this application and the importance of attention mechanisms in LSTM models. The maintenance of Artificial Lift Systems (ALs) requires significant resources and is traditionally performed through reactive process monitoring. An automated predictive maintenance solution using deep learning has been developed, including predictive models and a best practices guideline. This work introduces a novel automated system to reduce failures by analyzing real-time sensor data and statistical parameters to predict failures in ALs. The predictive tool supports work over plans including ESP replacement strategies, and reduces production losses. © OE 2023. All rights reserved.",,Abdalla R.; Nikolaev D.; Gönzi D.; Manasipov R.; Schweiger A.; Stundner M.,2023,SPE Offshore Europe Conference Proceedings,Trabalho em evento,https://www.scopus.com/pages/publications/85172351538?origin=resultslist,8,English,sim
SENS_SCOPUS_02500,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,SCOPUS_A5_2009-2026.csv,2-s2.0-85137027711,2-s2.0-85137027711,,,,"14th International Conference on Intelligent Networking and Collaborative Systems, INCoS 2022",14th international conference on intelligent networking and collaborative systems incos 2022,"The proceedings contain 48 papers. The special focus in this conference is on Intelligent Networking and Collaborative Systems. The topics include: Resource Allocation Method for Fairness and Efficient Utilization of Network and Computational Resources in Edge Networks; a Comprehensive Analysis of Machine Learning-Based Intrusion Detection System for IoT-23 Dataset; A Movement Adjustment Method for DQN-Based Autonomous Aerial Vehicle Mobility: Performance Evaluation of AAV Mobility Control Method in Corner Environment; personalized Security Solutions in Dispersed Computing; obstacle Detection Support System Using Monocular Camera; chatbot at University, a Communication Tool to Increase Work Productivity; coPoi: A Collaborative Framework to Optimize the Approach Towards Points of Interest; user’s Emotion Profiling in Web Browsing Behavior; self-positioning Method Based on Similarity Between Environmental Map and Information of Image and Point Cloud; fake Listing or Truth? Using Pre-trained Deep Learning Model with Data Augmentation to Detect the Imposter; data Analytics for Parking Facility Management; OCR Error Correction for Vietnamese OCR Text with Different Edit Distances; A Fuzzy-Based System for Assessment of Fog Computing Resources in SDN-VANETs Considering Service Migration Speed as a New Parameter; Performance Evaluation Experiments of Bitcoin SV Scaling Test Network; the Emerging Challenges of Big Data Lakes, and a Real-Life Framework for Representing, Managing and Supporting Machine Learning on Big Arctic Data; data Ingestion for Data-Driven Service Platform: Royal Project Foundation Case Study; a Study on an Autonomous Adaptive Mechanism for the Robustness of the User’s Location-Aware Resource Assignment Against Demand Fluctuation; Mesh Routers Placement by WMN-PSODGA Hybrid Intelligent System Considering Stadium Distribution and RDVM: A Comparison Study for Different Crossover Methods; semantic Network: A Brief Review of its Datasets; image Enhancement in Retinopathy of Prematurity.",,,2022,Lecture Notes in Networks and Systems,Trabalho em evento,https://www.scopus.com/pages/publications/85137027711?origin=resultslist,0,English,sim
SENS_SCOPUS_02501,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,SCOPUS_A5_2009-2026.csv,2-s2.0-85137095521,2-s2.0-85137095521,,,,Proceedings of the International Symposium on Automation and Robotics in Construction,proceedings of the international symposium on automation and robotics in construction,The proceedings contain 89 papers. The topics discussed include: a framework for a comprehensive mobile data acquisition setting for the assessment of urban heat island phenomenon; building information model pre-processing for automated geometric quality control; insights into automation of construction process using parallel-kinematic manipulators; predictive maintenance optimization framework for pavement management; weakly supervised pseudo label generation for construction vehicle segmentation; integrating VR and simulation for enhanced planning of asphalt compaction; direction of arrival of equipment sound in the construction industry; current state and future opportunities of data mining for construction 4.0; autonomous operation of a robot dog for point cloud data acquisition of scaffolds; cluster-based deterioration prediction of composite pavements with incorporation of flooding; predicting construction productivity with machine learning approaches; and a systematic classification and evaluation of automated progress monitoring technologies in construction.,,,2022,Proceedings of the International Symposium on Automation and Robotics in Construction,Trabalho em evento,https://www.scopus.com/pages/publications/85137095521?origin=resultslist,0,English,sim
SENS_SCOPUS_02502,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,SCOPUS_A5_2009-2026.csv,2-s2.0-85104388853,2-s2.0-85104388853,,10.1007/978-3-030-71061-3_8,10.1007/978-3-030-71061-3_8,An Intelligent Predictive Maintenance Approach Based on End-of-Line Test Logfiles in the Automotive Industry,an intelligent predictive maintenance approach based on end of line test logfiles in the automotive industry,"Through technological advents from Industry 4.0 and the Internet of Things, as well as new Big Data solutions, predictive maintenance begins to play a strategic role in the increasing operational performance of any industrial facility. Equipment failures can be very costly and have catastrophic consequences. In its basic concept, Predictive maintenance allows minimizing equipment faults or service disruptions, presenting promising cost savings. This paper presents a data-driven approach, based on multiple-instance learning, to predict malfunctions in End-of-Line Testing Systems through the extraction of operational logs, which, while not designed to predict failures, contains valid information regarding their operational mode over time. For the case study performed, a real-life dataset was used containing thousands of log messages, collected in a real automotive industry environment. The insights gained from mining this type of data will be shared in this paper, highlighting the main challenges and benefits, as well as good recommendations, and best practices for the appropriate usage of machine learning techniques and analytics tools that can be implemented in similar industrial environments. © 2021, ICST Institute for Computer Sciences, Social Informatics and Telecommunications Engineering.",End-of-Line Testing Systems (EOL); Industry 4.0; Machine learning (ML); Predictive Maintenance (PdM); Service monitoring and log operation data,Vicêncio D.; Silva H.; Soares S.; Filipe V.; Valente A.,2021,"Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST",Trabalho em evento,https://www.scopus.com/pages/publications/85104388853?origin=resultslist,3,English,sim
SENS_SCOPUS_02503,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,SCOPUS_A5_2009-2026.csv,2-s2.0-85123455204,2-s2.0-85123455204,,10.3745/JIPS.01.0083,10.3745/jips.01.0083,Anomaly Detection of Facilities and Non-disruptive Operation of Smart Factory Using Kubernetes,anomaly detection of facilities and non disruptive operation of smart factory using kubernetes,"Since the smart factory has been recently recognized as an industrial core requirement, various mechanisms to ensure efficient and stable operation have attracted much attention. This attention is based on the fact that in a smart factory environment where operating processes, such as facility control, data collection, and decision making are automated, the disruption of processes due to problems such as facility anomalies causes considerable losses. Although many studies have considered methods to prevent such losses, few have investigated how to effectively apply the solutions. This study proposes a Kubernetes based system applied in a smart factory providing effective operation and facility management. To develop the system, we employed a useful and popular open source project, and adopted deep learning based anomaly detection model for multi-sensor anomaly detection. This can be easily modified without interruption by changing the container image for inference. Through experiments, we have verified that the proposed method can provide system stability through nondisruptive maintenance, monitoring and non-disruptive updates for anomaly detection models. © 2021 KIPS. All Rights Reserved.",Anormal Detection; Continuously Learning; Kubernetes; Non-disruptive Operation; Smart Factory,Jung G.; Ha H.; Lee S.,2021,Journal of Information Processing Systems,Artigo de periodico,https://www.scopus.com/pages/publications/85123455204?origin=resultslist,6,English,sim
